LAMMPS Description

     9440  atoms
     0  bonds
     0  angles
     0  dihedrals
     0  impropers

     2  atom types

  0 119.9270178066644 xlo xhi
  0 28.849956672411142 ylo yhi
  -1.0 79.0 zlo zhi

Masses

1 39.94  # type1
2 196.67  # au

Atoms  # atomic

116 1 7.628 16.0 42.628
117 1 5.0 16.0 45.0
118 1 7.628 18.628 45.0
119 1 5.0 18.628 47.628
120 1 7.628 16.0 47.628
121 1 5.0 16.0 50.0
122 1 7.628 18.628 50.0
123 1 5.0 18.628 52.628
124 1 7.628 16.0 52.628
125 1 5.0 16.0 55.0
126 1 7.628 18.628 55.0
127 1 5.0 18.628 57.628
128 1 7.628 16.0 57.628
129 1 5.0 21.0 20.0
130 1 7.628 23.628 20.0
131 1 5.0 23.628 22.628
132 1 7.628 21.0 22.628
133 1 5.0 21.0 25.0
134 1 7.628 23.628 25.0
135 1 5.0 23.628 27.628
136 1 7.628 21.0 27.628
137 1 5.0 21.0 30.0
138 1 7.628 23.628 30.0
139 1 5.0 23.628 32.628
140 1 7.628 21.0 32.628
141 1 5.0 21.0 35.0
142 1 7.628 23.628 35.0
143 1 5.0 23.628 37.628
144 1 7.628 21.0 37.628
145 1 5.0 21.0 40.0
146 1 7.628 23.628 40.0
147 1 5.0 23.628 42.628
148 1 7.628 21.0 42.628
149 1 5.0 21.0 45.0
150 1 7.628 23.628 45.0
151 1 5.0 23.628 47.628
152 1 7.628 21.0 47.628
153 1 5.0 21.0 50.0
154 1 7.628 23.628 50.0
155 1 5.0 23.628 52.628
156 1 7.628 21.0 52.628
157 1 5.0 21.0 55.0
158 1 7.628 23.628 55.0
159 1 5.0 23.628 57.628
160 1 7.628 21.0 57.628
161 1 10.0 1.0 20.0
162 1 12.628 3.628 20.0
163 1 10.0 3.628 22.628
164 1 12.628 1.0 22.628
165 1 10.0 1.0 25.0
166 1 12.628 3.628 25.0
167 1 10.0 3.628 27.628
168 1 12.628 1.0 27.628
169 1 10.0 1.0 30.0
170 1 12.628 3.628 30.0
171 1 10.0 3.628 32.628
172 1 12.628 1.0 32.628
173 1 10.0 1.0 35.0
174 1 12.628 3.628 35.0
175 1 10.0 3.628 37.628
176 1 12.628 1.0 37.628
177 1 10.0 1.0 40.0
178 1 12.628 3.628 40.0
179 1 10.0 3.628 42.628
180 1 12.628 1.0 42.628
181 1 10.0 1.0 45.0
182 1 12.628 3.628 45.0
183 1 10.0 3.628 47.628
184 1 12.628 1.0 47.628
185 1 10.0 1.0 50.0
186 1 12.628 3.628 50.0
187 1 10.0 3.628 52.628
188 1 12.628 1.0 52.628
189 1 10.0 1.0 55.0
190 1 12.628 3.628 55.0
191 1 10.0 3.628 57.628
192 1 12.628 1.0 57.628
193 1 10.0 6.0 20.0
194 1 12.628 8.628 20.0
195 1 10.0 8.628 22.628
196 1 12.628 6.0 22.628
197 1 10.0 6.0 25.0
198 1 12.628 8.628 25.0
199 1 10.0 8.628 27.628
200 1 12.628 6.0 27.628
201 1 10.0 6.0 30.0
202 1 12.628 8.628 30.0
203 1 10.0 8.628 32.628
204 1 12.628 6.0 32.628
205 1 10.0 6.0 35.0
206 1 12.628 8.628 35.0
207 1 10.0 8.628 37.628
208 1 12.628 6.0 37.628
209 1 10.0 6.0 40.0
210 1 12.628 8.628 40.0
211 1 10.0 8.628 42.628
212 1 12.628 6.0 42.628
213 1 10.0 6.0 45.0
214 1 12.628 8.628 45.0
215 1 10.0 8.628 47.628
216 1 12.628 6.0 47.628
217 1 10.0 6.0 50.0
218 1 12.628 8.628 50.0
219 1 10.0 8.628 52.628
220 1 12.628 6.0 52.628
221 1 10.0 6.0 55.0
222 1 12.628 8.628 55.0
223 1 10.0 8.628 57.628
224 1 12.628 6.0 57.628
225 1 10.0 11.0 20.0
226 1 12.628 13.628 20.0
227 1 10.0 13.628 22.628
228 1 12.628 11.0 22.628
229 1 10.0 11.0 25.0
230 1 12.628 13.628 25.0
231 1 10.0 13.628 27.628
232 1 12.628 11.0 27.628
233 1 10.0 11.0 30.0
234 1 12.628 13.628 30.0
235 1 10.0 13.628 32.628
236 1 12.628 11.0 32.628
237 1 10.0 11.0 35.0
238 1 12.628 13.628 35.0
239 1 10.0 13.628 37.628
240 1 12.628 11.0 37.628
241 1 10.0 11.0 40.0
242 1 12.628 13.628 40.0
243 1 10.0 13.628 42.628
244 1 12.628 11.0 42.628
245 1 10.0 11.0 45.0
246 1 12.628 13.628 45.0
247 1 10.0 13.628 47.628
248 1 12.628 11.0 47.628
249 1 10.0 11.0 50.0
250 1 12.628 13.628 50.0
251 1 10.0 13.628 52.628
252 1 12.628 11.0 52.628
253 1 10.0 11.0 55.0
254 1 12.628 13.628 55.0
255 1 10.0 13.628 57.628
256 1 12.628 11.0 57.628
257 1 10.0 16.0 20.0
258 1 12.628 18.628 20.0
259 1 10.0 18.628 22.628
260 1 12.628 16.0 22.628
261 1 10.0 16.0 25.0
262 1 12.628 18.628 25.0
263 1 10.0 18.628 27.628
264 1 12.628 16.0 27.628
265 1 10.0 16.0 30.0
266 1 12.628 18.628 30.0
267 1 10.0 18.628 32.628
268 1 12.628 16.0 32.628
269 1 10.0 16.0 35.0
270 1 12.628 18.628 35.0
271 1 10.0 18.628 37.628
272 1 12.628 16.0 37.628
273 1 10.0 16.0 40.0
274 1 12.628 18.628 40.0
275 1 10.0 18.628 42.628
276 1 12.628 16.0 42.628
277 1 10.0 16.0 45.0
278 1 12.628 18.628 45.0
279 1 10.0 18.628 47.628
280 1 12.628 16.0 47.628
281 1 10.0 16.0 50.0
282 1 12.628 18.628 50.0
283 1 10.0 18.628 52.628
284 1 12.628 16.0 52.628
285 1 10.0 16.0 55.0
286 1 12.628 18.628 55.0
287 1 10.0 18.628 57.628
288 1 12.628 16.0 57.628
289 1 10.0 21.0 20.0
290 1 12.628 23.628 20.0
291 1 10.0 23.628 22.628
292 1 12.628 21.0 22.628
293 1 10.0 21.0 25.0
294 1 12.628 23.628 25.0
295 1 10.0 23.628 27.628
296 1 12.628 21.0 27.628
297 1 10.0 21.0 30.0
298 1 12.628 23.628 30.0
299 1 10.0 23.628 32.628
300 1 12.628 21.0 32.628
301 1 10.0 21.0 35.0
302 1 12.628 23.628 35.0
303 1 10.0 23.628 37.628
304 1 12.628 21.0 37.628
305 1 10.0 21.0 40.0
306 1 12.628 23.628 40.0
307 1 10.0 23.628 42.628
308 1 12.628 21.0 42.628
309 1 10.0 21.0 45.0
310 1 12.628 23.628 45.0
311 1 10.0 23.628 47.628
312 1 12.628 21.0 47.628
313 1 10.0 21.0 50.0
314 1 12.628 23.628 50.0
315 1 10.0 23.628 52.628
316 1 12.628 21.0 52.628
317 1 10.0 21.0 55.0
318 1 12.628 23.628 55.0
319 1 10.0 23.628 57.628
320 1 12.628 21.0 57.628
321 1 15.0 1.0 20.0
322 1 17.628 3.628 20.0
323 1 15.0 3.628 22.628
324 1 17.628 1.0 22.628
325 1 15.0 1.0 25.0
326 1 17.628 3.628 25.0
327 1 15.0 3.628 27.628
328 1 17.628 1.0 27.628
329 1 15.0 1.0 30.0
330 1 17.628 3.628 30.0
331 1 15.0 3.628 32.628
332 1 17.628 1.0 32.628
333 1 15.0 1.0 35.0
334 1 17.628 3.628 35.0
335 1 15.0 3.628 37.628
336 1 17.628 1.0 37.628
337 1 15.0 1.0 40.0
338 1 17.628 3.628 40.0
339 1 15.0 3.628 42.628
340 1 17.628 1.0 42.628
341 1 15.0 1.0 45.0
342 1 17.628 3.628 45.0
343 1 15.0 3.628 47.628
344 1 17.628 1.0 47.628
345 1 15.0 1.0 50.0
346 1 17.628 3.628 50.0
347 1 15.0 3.628 52.628
348 1 17.628 1.0 52.628
349 1 15.0 1.0 55.0
350 1 17.628 3.628 55.0
351 1 15.0 3.628 57.628
352 1 17.628 1.0 57.628
353 1 15.0 6.0 20.0
354 1 17.628 8.628 20.0
355 1 15.0 8.628 22.628
356 1 17.628 6.0 22.628
357 1 15.0 6.0 25.0
358 1 17.628 8.628 25.0
359 1 15.0 8.628 27.628
360 1 17.628 6.0 27.628
361 1 15.0 6.0 30.0
362 1 17.628 8.628 30.0
363 1 15.0 8.628 32.628
364 1 17.628 6.0 32.628
365 1 15.0 6.0 35.0
366 1 17.628 8.628 35.0
367 1 15.0 8.628 37.628
368 1 17.628 6.0 37.628
369 1 15.0 6.0 40.0
370 1 17.628 8.628 40.0
371 1 15.0 8.628 42.628
372 1 17.628 6.0 42.628
373 1 15.0 6.0 45.0
374 1 17.628 8.628 45.0
375 1 15.0 8.628 47.628
376 1 17.628 6.0 47.628
377 1 15.0 6.0 50.0
378 1 17.628 8.628 50.0
379 1 15.0 8.628 52.628
380 1 17.628 6.0 52.628
381 1 15.0 6.0 55.0
382 1 17.628 8.628 55.0
383 1 15.0 8.628 57.628
384 1 17.628 6.0 57.628
385 1 15.0 11.0 20.0
386 1 17.628 13.628 20.0
387 1 15.0 13.628 22.628
388 1 17.628 11.0 22.628
389 1 15.0 11.0 25.0
390 1 17.628 13.628 25.0
391 1 15.0 13.628 27.628
392 1 17.628 11.0 27.628
393 1 15.0 11.0 30.0
394 1 17.628 13.628 30.0
395 1 15.0 13.628 32.628
396 1 17.628 11.0 32.628
397 1 15.0 11.0 35.0
398 1 17.628 13.628 35.0
399 1 15.0 13.628 37.628
400 1 17.628 11.0 37.628
401 1 15.0 11.0 40.0
402 1 17.628 13.628 40.0
403 1 15.0 13.628 42.628
404 1 17.628 11.0 42.628
405 1 15.0 11.0 45.0
406 1 17.628 13.628 45.0
407 1 15.0 13.628 47.628
408 1 17.628 11.0 47.628
409 1 15.0 11.0 50.0
410 1 17.628 13.628 50.0
411 1 15.0 13.628 52.628
412 1 17.628 11.0 52.628
413 1 15.0 11.0 55.0
414 1 17.628 13.628 55.0
415 1 15.0 13.628 57.628
416 1 17.628 11.0 57.628
417 1 15.0 16.0 20.0
418 1 17.628 18.628 20.0
419 1 15.0 18.628 22.628
420 1 17.628 16.0 22.628
421 1 15.0 16.0 25.0
422 1 17.628 18.628 25.0
423 1 15.0 18.628 27.628
424 1 17.628 16.0 27.628
425 1 15.0 16.0 30.0
426 1 17.628 18.628 30.0
427 1 15.0 18.628 32.628
428 1 17.628 16.0 32.628
429 1 15.0 16.0 35.0
430 1 17.628 18.628 35.0
431 1 15.0 18.628 37.628
432 1 17.628 16.0 37.628
433 1 15.0 16.0 40.0
434 1 17.628 18.628 40.0
435 1 15.0 18.628 42.628
436 1 17.628 16.0 42.628
437 1 15.0 16.0 45.0
438 1 17.628 18.628 45.0
439 1 15.0 18.628 47.628
440 1 17.628 16.0 47.628
441 1 15.0 16.0 50.0
442 1 17.628 18.628 50.0
443 1 15.0 18.628 52.628
444 1 17.628 16.0 52.628
445 1 15.0 16.0 55.0
446 1 17.628 18.628 55.0
447 1 15.0 18.628 57.628
448 1 17.628 16.0 57.628
449 1 15.0 21.0 20.0
450 1 17.628 23.628 20.0
451 1 15.0 23.628 22.628
452 1 17.628 21.0 22.628
453 1 15.0 21.0 25.0
454 1 17.628 23.628 25.0
455 1 15.0 23.628 27.628
456 1 17.628 21.0 27.628
457 1 15.0 21.0 30.0
458 1 17.628 23.628 30.0
459 1 15.0 23.628 32.628
460 1 17.628 21.0 32.628
461 1 15.0 21.0 35.0
462 1 17.628 23.628 35.0
463 1 15.0 23.628 37.628
464 1 17.628 21.0 37.628
465 1 15.0 21.0 40.0
466 1 17.628 23.628 40.0
467 1 15.0 23.628 42.628
468 1 17.628 21.0 42.628
469 1 15.0 21.0 45.0
470 1 17.628 23.628 45.0
471 1 15.0 23.628 47.628
472 1 17.628 21.0 47.628
473 1 15.0 21.0 50.0
474 1 17.628 23.628 50.0
475 1 15.0 23.628 52.628
476 1 17.628 21.0 52.628
477 1 15.0 21.0 55.0
478 1 17.628 23.628 55.0
479 1 15.0 23.628 57.628
480 1 17.628 21.0 57.628
481 1 20.0 1.0 20.0
482 1 22.628 3.628 20.0
483 1 20.0 3.628 22.628
484 1 22.628 1.0 22.628
485 1 20.0 1.0 25.0
486 1 22.628 3.628 25.0
487 1 20.0 3.628 27.628
488 1 22.628 1.0 27.628
489 1 20.0 1.0 30.0
490 1 22.628 3.628 30.0
491 1 20.0 3.628 32.628
492 1 22.628 1.0 32.628
493 1 20.0 1.0 35.0
494 1 22.628 3.628 35.0
495 1 20.0 3.628 37.628
496 1 22.628 1.0 37.628
497 1 20.0 1.0 40.0
498 1 22.628 3.628 40.0
499 1 20.0 3.628 42.628
500 1 22.628 1.0 42.628
501 1 20.0 1.0 45.0
502 1 22.628 3.628 45.0
503 1 20.0 3.628 47.628
504 1 22.628 1.0 47.628
505 1 20.0 1.0 50.0
506 1 22.628 3.628 50.0
507 1 20.0 3.628 52.628
508 1 22.628 1.0 52.628
509 1 20.0 1.0 55.0
510 1 22.628 3.628 55.0
511 1 20.0 3.628 57.628
512 1 22.628 1.0 57.628
513 1 20.0 6.0 20.0
514 1 22.628 8.628 20.0
515 1 20.0 8.628 22.628
516 1 22.628 6.0 22.628
517 1 20.0 6.0 25.0
518 1 22.628 8.628 25.0
519 1 20.0 8.628 27.628
520 1 22.628 6.0 27.628
521 1 20.0 6.0 30.0
522 1 22.628 8.628 30.0
523 1 20.0 8.628 32.628
524 1 22.628 6.0 32.628
525 1 20.0 6.0 35.0
526 1 22.628 8.628 35.0
527 1 20.0 8.628 37.628
528 1 22.628 6.0 37.628
529 1 20.0 6.0 40.0
530 1 22.628 8.628 40.0
531 1 20.0 8.628 42.628
532 1 22.628 6.0 42.628
533 1 20.0 6.0 45.0
534 1 22.628 8.628 45.0
535 1 20.0 8.628 47.628
536 1 22.628 6.0 47.628
537 1 20.0 6.0 50.0
538 1 22.628 8.628 50.0
539 1 20.0 8.628 52.628
540 1 22.628 6.0 52.628
541 1 20.0 6.0 55.0
542 1 22.628 8.628 55.0
543 1 20.0 8.628 57.628
544 1 22.628 6.0 57.628
545 1 20.0 11.0 20.0
546 1 22.628 13.628 20.0
547 1 20.0 13.628 22.628
548 1 22.628 11.0 22.628
549 1 20.0 11.0 25.0
550 1 22.628 13.628 25.0
551 1 20.0 13.628 27.628
552 1 22.628 11.0 27.628
553 1 20.0 11.0 30.0
554 1 22.628 13.628 30.0
555 1 20.0 13.628 32.628
556 1 22.628 11.0 32.628
557 1 20.0 11.0 35.0
558 1 22.628 13.628 35.0
559 1 20.0 13.628 37.628
560 1 22.628 11.0 37.628
561 1 20.0 11.0 40.0
562 1 22.628 13.628 40.0
563 1 20.0 13.628 42.628
564 1 22.628 11.0 42.628
565 1 20.0 11.0 45.0
566 1 22.628 13.628 45.0
567 1 20.0 13.628 47.628
568 1 22.628 11.0 47.628
569 1 20.0 11.0 50.0
570 1 22.628 13.628 50.0
571 1 20.0 13.628 52.628
572 1 22.628 11.0 52.628
573 1 20.0 11.0 55.0
574 1 22.628 13.628 55.0
575 1 20.0 13.628 57.628
576 1 22.628 11.0 57.628
577 1 20.0 16.0 20.0
578 1 22.628 18.628 20.0
579 1 20.0 18.628 22.628
580 1 22.628 16.0 22.628
581 1 20.0 16.0 25.0
582 1 22.628 18.628 25.0
583 1 20.0 18.628 27.628
584 1 22.628 16.0 27.628
585 1 20.0 16.0 30.0
586 1 22.628 18.628 30.0
587 1 20.0 18.628 32.628
588 1 22.628 16.0 32.628
589 1 20.0 16.0 35.0
590 1 22.628 18.628 35.0
591 1 20.0 18.628 37.628
592 1 22.628 16.0 37.628
593 1 20.0 16.0 40.0
594 1 22.628 18.628 40.0
595 1 20.0 18.628 42.628
596 1 22.628 16.0 42.628
597 1 20.0 16.0 45.0
598 1 22.628 18.628 45.0
599 1 20.0 18.628 47.628
600 1 22.628 16.0 47.628
601 1 20.0 16.0 50.0
602 1 22.628 18.628 50.0
603 1 20.0 18.628 52.628
604 1 22.628 16.0 52.628
605 1 20.0 16.0 55.0
606 1 22.628 18.628 55.0
607 1 20.0 18.628 57.628
608 1 22.628 16.0 57.628
609 1 20.0 21.0 20.0
610 1 22.628 23.628 20.0
611 1 20.0 23.628 22.628
612 1 22.628 21.0 22.628
613 1 20.0 21.0 25.0
614 1 22.628 23.628 25.0
615 1 20.0 23.628 27.628
616 1 22.628 21.0 27.628
617 1 20.0 21.0 30.0
618 1 22.628 23.628 30.0
619 1 20.0 23.628 32.628
620 1 22.628 21.0 32.628
621 1 20.0 21.0 35.0
622 1 22.628 23.628 35.0
623 1 20.0 23.628 37.628
624 1 22.628 21.0 37.628
625 1 20.0 21.0 40.0
626 1 22.628 23.628 40.0
627 1 20.0 23.628 42.628
628 1 22.628 21.0 42.628
629 1 20.0 21.0 45.0
630 1 22.628 23.628 45.0
631 1 20.0 23.628 47.628
632 1 22.628 21.0 47.628
633 1 20.0 21.0 50.0
634 1 22.628 23.628 50.0
635 1 20.0 23.628 52.628
636 1 22.628 21.0 52.628
637 1 20.0 21.0 55.0
638 1 22.628 23.628 55.0
639 1 20.0 23.628 57.628
640 1 22.628 21.0 57.628
641 1 25.0 1.0 20.0
642 1 27.628 3.628 20.0
643 1 25.0 3.628 22.628
644 1 27.628 1.0 22.628
645 1 25.0 1.0 25.0
646 1 27.628 3.628 25.0
647 1 25.0 3.628 27.628
648 1 27.628 1.0 27.628
649 1 25.0 1.0 30.0
650 1 27.628 3.628 30.0
651 1 25.0 3.628 32.628
652 1 27.628 1.0 32.628
653 1 25.0 1.0 35.0
654 1 27.628 3.628 35.0
655 1 25.0 3.628 37.628
656 1 27.628 1.0 37.628
657 1 25.0 1.0 40.0
658 1 27.628 3.628 40.0
659 1 25.0 3.628 42.628
660 1 27.628 1.0 42.628
661 1 25.0 1.0 45.0
662 1 27.628 3.628 45.0
663 1 25.0 3.628 47.628
664 1 27.628 1.0 47.628
665 1 25.0 1.0 50.0
666 1 27.628 3.628 50.0
667 1 25.0 3.628 52.628
668 1 27.628 1.0 52.628
669 1 25.0 1.0 55.0
670 1 27.628 3.628 55.0
671 1 25.0 3.628 57.628
672 1 27.628 1.0 57.628
673 1 25.0 6.0 20.0
674 1 27.628 8.628 20.0
675 1 25.0 8.628 22.628
676 1 27.628 6.0 22.628
677 1 25.0 6.0 25.0
678 1 27.628 8.628 25.0
679 1 25.0 8.628 27.628
680 1 27.628 6.0 27.628
681 1 25.0 6.0 30.0
682 1 27.628 8.628 30.0
683 1 25.0 8.628 32.628
684 1 27.628 6.0 32.628
685 1 25.0 6.0 35.0
686 1 27.628 8.628 35.0
687 1 25.0 8.628 37.628
688 1 27.628 6.0 37.628
689 1 25.0 6.0 40.0
690 1 27.628 8.628 40.0
691 1 25.0 8.628 42.628
692 1 27.628 6.0 42.628
693 1 25.0 6.0 45.0
694 1 27.628 8.628 45.0
695 1 25.0 8.628 47.628
696 1 27.628 6.0 47.628
697 1 25.0 6.0 50.0
698 1 27.628 8.628 50.0
699 1 25.0 8.628 52.628
700 1 27.628 6.0 52.628
701 1 25.0 6.0 55.0
702 1 27.628 8.628 55.0
703 1 25.0 8.628 57.628
704 1 27.628 6.0 57.628
705 1 25.0 11.0 20.0
706 1 27.628 13.628 20.0
707 1 25.0 13.628 22.628
708 1 27.628 11.0 22.628
709 1 25.0 11.0 25.0
710 1 27.628 13.628 25.0
711 1 25.0 13.628 27.628
712 1 27.628 11.0 27.628
713 1 25.0 11.0 30.0
714 1 27.628 13.628 30.0
715 1 25.0 13.628 32.628
716 1 27.628 11.0 32.628
717 1 25.0 11.0 35.0
718 1 27.628 13.628 35.0
719 1 25.0 13.628 37.628
720 1 27.628 11.0 37.628
721 1 25.0 11.0 40.0
722 1 27.628 13.628 40.0
723 1 25.0 13.628 42.628
724 1 27.628 11.0 42.628
725 1 25.0 11.0 45.0
726 1 27.628 13.628 45.0
727 1 25.0 13.628 47.628
728 1 27.628 11.0 47.628
729 1 25.0 11.0 50.0
730 1 27.628 13.628 50.0
731 1 25.0 13.628 52.628
732 1 27.628 11.0 52.628
733 1 25.0 11.0 55.0
734 1 27.628 13.628 55.0
735 1 25.0 13.628 57.628
736 1 27.628 11.0 57.628
737 1 25.0 16.0 20.0
738 1 27.628 18.628 20.0
739 1 25.0 18.628 22.628
740 1 27.628 16.0 22.628
741 1 25.0 16.0 25.0
742 1 27.628 18.628 25.0
743 1 25.0 18.628 27.628
744 1 27.628 16.0 27.628
745 1 25.0 16.0 30.0
746 1 27.628 18.628 30.0
747 1 25.0 18.628 32.628
748 1 27.628 16.0 32.628
749 1 25.0 16.0 35.0
750 1 27.628 18.628 35.0
751 1 25.0 18.628 37.628
752 1 27.628 16.0 37.628
753 1 25.0 16.0 40.0
754 1 27.628 18.628 40.0
755 1 25.0 18.628 42.628
756 1 27.628 16.0 42.628
757 1 25.0 16.0 45.0
758 1 27.628 18.628 45.0
759 1 25.0 18.628 47.628
760 1 27.628 16.0 47.628
761 1 25.0 16.0 50.0
762 1 27.628 18.628 50.0
763 1 25.0 18.628 52.628
764 1 27.628 16.0 52.628
765 1 25.0 16.0 55.0
766 1 27.628 18.628 55.0
767 1 25.0 18.628 57.628
768 1 27.628 16.0 57.628
769 1 25.0 21.0 20.0
770 1 27.628 23.628 20.0
771 1 25.0 23.628 22.628
772 1 27.628 21.0 22.628
773 1 25.0 21.0 25.0
774 1 27.628 23.628 25.0
775 1 25.0 23.628 27.628
776 1 27.628 21.0 27.628
777 1 25.0 21.0 30.0
778 1 27.628 23.628 30.0
779 1 25.0 23.628 32.628
780 1 27.628 21.0 32.628
781 1 25.0 21.0 35.0
782 1 27.628 23.628 35.0
783 1 25.0 23.628 37.628
784 1 27.628 21.0 37.628
785 1 25.0 21.0 40.0
786 1 27.628 23.628 40.0
787 1 25.0 23.628 42.628
788 1 27.628 21.0 42.628
789 1 25.0 21.0 45.0
790 1 27.628 23.628 45.0
791 1 25.0 23.628 47.628
792 1 27.628 21.0 47.628
793 1 25.0 21.0 50.0
794 1 27.628 23.628 50.0
795 1 25.0 23.628 52.628
796 1 27.628 21.0 52.628
797 1 25.0 21.0 55.0
798 1 27.628 23.628 55.0
799 1 25.0 23.628 57.628
800 1 27.628 21.0 57.628
801 1 30.0 1.0 20.0
802 1 32.628 3.628 20.0
803 1 30.0 3.628 22.628
804 1 32.628 1.0 22.628
805 1 30.0 1.0 25.0
806 1 32.628 3.628 25.0
807 1 30.0 3.628 27.628
808 1 32.628 1.0 27.628
809 1 30.0 1.0 30.0
810 1 32.628 3.628 30.0
811 1 30.0 3.628 32.628
812 1 32.628 1.0 32.628
813 1 30.0 1.0 35.0
814 1 32.628 3.628 35.0
815 1 30.0 3.628 37.628
816 1 32.628 1.0 37.628
817 1 30.0 1.0 40.0
818 1 32.628 3.628 40.0
819 1 30.0 3.628 42.628
820 1 32.628 1.0 42.628
821 1 30.0 1.0 45.0
822 1 32.628 3.628 45.0
823 1 30.0 3.628 47.628
824 1 32.628 1.0 47.628
825 1 30.0 1.0 50.0
826 1 32.628 3.628 50.0
827 1 30.0 3.628 52.628
828 1 32.628 1.0 52.628
829 1 30.0 1.0 55.0
830 1 32.628 3.628 55.0
831 1 30.0 3.628 57.628
832 1 32.628 1.0 57.628
833 1 30.0 6.0 20.0
834 1 32.628 8.628 20.0
835 1 30.0 8.628 22.628
836 1 32.628 6.0 22.628
837 1 30.0 6.0 25.0
838 1 32.628 8.628 25.0
839 1 30.0 8.628 27.628
840 1 32.628 6.0 27.628
841 1 30.0 6.0 30.0
842 1 32.628 8.628 30.0
843 1 30.0 8.628 32.628
844 1 32.628 6.0 32.628
845 1 30.0 6.0 35.0
846 1 32.628 8.628 35.0
847 1 30.0 8.628 37.628
848 1 32.628 6.0 37.628
849 1 30.0 6.0 40.0
850 1 32.628 8.628 40.0
851 1 30.0 8.628 42.628
852 1 32.628 6.0 42.628
853 1 30.0 6.0 45.0
854 1 32.628 8.628 45.0
855 1 30.0 8.628 47.628
856 1 32.628 6.0 47.628
857 1 30.0 6.0 50.0
